year,country,treatment,attendance,gpa,height
2012,Eastern Dennari,0,46.79567,1.1612186,105
2012,Eastern Dennari,0,16.481585,4.4072204,149
2012,Eastern Dennari,0,37.630844,3.3235977,156
2012,Eastern Dennari,0,1.3303651,6.6154408,129
2012,Eastern Dennari,0,2.0295119,6.6005592,105
2012,Eastern Dennari,0,24.200449,2.4121015,111
2012,Eastern Dennari,0,47.334625,4.6215825,145
2012,Eastern Dennari,0,3.1975825,8.8897848,124
2012,Eastern Dennari,0,27.106586,2.7301178,154
2012,Eastern Dennari,0,0.97866994,5.1914597,138
2012,Eastern Dennari,0,12.084948,4.4277921,104
2012,Eastern Dennari,0,42.152874,3.3497746,117
2012,Eastern Dennari,0,11.018839,1.5343592,152
2012,Eastern Dennari,0,2.1775863,4.6808019,150
2012,Eastern Dennari,0,21.221422,4.8470407,143
2012,Eastern Dennari,0,14.60729,9.4100857,158
2012,Eastern Dennari,0,43.082939,2.7051234,128
2012,Eastern Dennari,0,22.797466,5.889327,103
2012,Eastern Dennari,0,13.092134,2.6108384,112
2012,Eastern Dennari,0,36.033611,4.2207875,108
2012,Eastern Dennari,0,35.152084,1.8880713,102
2012,Eastern Dennari,0,21.868032,1.3562433,109
2012,Eastern Dennari,0,11.547064,0.395201,116
2012,Eastern Dennari,0,23.966362,7.2282,113
2012,Eastern Dennari,0,18.139198,9.7403498,132
2012,Eastern Dennari,0,35.288128,9.9523668,141
2012,Eastern Dennari,0,1.4340434,4.2309446,112
2012,Eastern Dennari,0,20.792074,8.3734474,114
2012,Eastern Dennari,0,37.564705,3.5518565,107
2012,Eastern Dennari,0,49.078907,9.0690947,128
2012,Eastern Dennari,0,4.2278271,8.4963074,101
2012,Eastern Dennari,0,5.6258497,1.3057371,118
2012,Eastern Dennari,0,20.284475,2.475879,117
2012,Eastern Dennari,0,8.1628475,9.2962017,137
2012,Eastern Dennari,0,14.858778,3.5670025,152
2012,Eastern Dennari,0,15.898805,5.6369891,135
2012,Eastern Dennari,0,8.8767939,4.1008129,155
2012,Eastern Dennari,0,0.71715546,5.7065549,117
2012,Eastern Dennari,0,32.912697,1.993486,116
2012,Eastern Dennari,0,5.1047406,6.2207088,148
2012,Eastern Dennari,0,2.9672883,4.3271518,102
2012,Eastern Dennari,0,36.61919,1.6249744,125
2012,Eastern Dennari,0,26.314621,4.8403835,104
2012,Eastern Dennari,0,25.407349,6.8567963,148
2012,Eastern Dennari,0,48.774879,1.5876669,128
2012,Eastern Dennari,0,24.590034,4.9555287,151
2012,Eastern Dennari,0,35.044773,1.8487908,137
2012,Eastern Dennari,0,32.36441,0.50959051,110
2012,Eastern Dennari,0,41.883896,9.4464483,159
2012,Eastern Dennari,0,27.204399,0.77627748,144
2012,Eastern Dennari,0,8.8620586,6.2526646,149
2012,Eastern Dennari,0,7.6870766,4.5253282,122
2012,Eastern Dennari,0,15.145196,6.9851651,149
2012,Eastern Dennari,0,6.6925516,1.4741898,155
2012,Eastern Dennari,0,18.285145,2.8607965,123
2012,Eastern Dennari,0,34.238586,7.4756083,121
2012,Eastern Dennari,0,48.29929,9.2212515,158
2012,Eastern Dennari,0,6.6483974,2.6068249,113
2012,Eastern Dennari,0,37.386967,3.8262856,127
2012,Eastern Dennari,0,24.333042,6.6120925,111
2012,Eastern Dennari,0,44.346046,5.4872079,110
2012,Eastern Dennari,0,17.450058,6.3045216,155
2012,Eastern Dennari,0,22.347355,7.9634442,125
2012,Eastern Dennari,0,22.007334,1.338509,146
2012,Eastern Dennari,0,34.246803,7.5296617,121
2012,Eastern Dennari,0,37.272209,7.2822032,111
2012,Eastern Dennari,0,37.876266,7.9664564,154
2012,Eastern Dennari,0,28.36479,8.0161858,126
2012,Eastern Dennari,0,22.833612,6.0373807,114
2012,Eastern Dennari,0,49.696812,1.1127779,134
2012,Eastern Dennari,0,34.839344,7.1612334,155
2012,Eastern Dennari,0,5.2041841,7.3536344,108
2012,Eastern Dennari,0,3.5368121,4.8833609,159
2012,Eastern Dennari,0,1.4408013,3.7022383,117
2012,Eastern Dennari,0,5.1541462,8.4242878,122
2012,Eastern Dennari,0,31.733894,8.56528,103
2012,Eastern Dennari,0,23.307722,4.2438993,116
2012,Eastern Dennari,0,17.265667,2.6980577,124
2012,Eastern Dennari,0,20.639898,3.5910366,147
2012,Eastern Dennari,0,21.951101,4.249846,158
2012,Eastern Dennari,0,13.864916,7.357235,135
2012,Eastern Dennari,0,47.766636,5.1058278,107
2012,Eastern Dennari,0,39.515911,8.6575336,129
2012,Eastern Dennari,0,46.646328,8.1463203,120
2012,Eastern Dennari,0,41.148079,2.6827466,130
2012,Eastern Dennari,0,35.62141,2.5758202,112
2012,Eastern Dennari,0,16.486294,4.7761841,102
2012,Eastern Dennari,0,20.527847,8.5622711,143
2012,Eastern Dennari,0,11.38616,1.4894125,155
2012,Eastern Dennari,0,16.972162,7.3079491,149
2012,Eastern Dennari,0,0.29558548,9.3994627,148
2012,Eastern Dennari,0,41.712227,4.4016485,136
2012,Eastern Dennari,0,3.6739347,6.8826518,119
2012,Eastern Dennari,0,29.911554,7.5606418,128
2012,Eastern Dennari,0,15.945199,7.7122903,150
2012,Eastern Dennari,0,14.785663,6.8754044,114
2012,Eastern Dennari,0,23.77186,8.8120031,131
2012,Eastern Dennari,0,42.211807,5.3866448,115
2012,Eastern Dennari,0,29.85936,6.2831392,119
2012,Eastern Dennari,0,18.658131,3.4833238,122
2012,Eastern Dennari,0,11.391494,0.22774306,138
2012,Eastern Dennari,0,47.151432,2.9042749,106
2012,Eastern Dennari,0,47.680462,5.005374,128
2012,Eastern Dennari,0,31.915728,4.2114434,137
2012,Eastern Dennari,0,7.8876061,3.7698293,121
2012,Eastern Dennari,0,48.489212,0.077004135,145
2012,Eastern Dennari,0,14.740583,7.5662227,105
2012,Eastern Dennari,0,49.804924,1.4773105,118
2012,Eastern Dennari,0,49.491264,6.9381104,100
2012,Eastern Dennari,0,36.715511,1.6401886,152
2012,Eastern Dennari,0,18.58526,1.5869451,149
2012,Eastern Dennari,0,34.311001,4.8664441,118
2012,Eastern Dennari,0,42.629684,1.4068258,142
2012,Eastern Dennari,0,12.585145,6.5214653,102
2012,Eastern Dennari,0,33.980019,0.6574226,132
2012,Eastern Dennari,0,23.486816,7.400116,101
2012,Eastern Dennari,0,18.422876,7.5850987,146
2012,Eastern Dennari,1,30.756454,1.0718453,166.96584
2012,Eastern Dennari,1,56.794567,1.1751785,102.70126
2012,Eastern Dennari,1,67.19194,3.8448255,145.50987
2012,Eastern Dennari,1,45.055904,3.6110637,157.55864
2012,Eastern Dennari,1,43.885582,2.4179199,155.76056
2012,Eastern Dennari,1,82.894905,3.3032978,132.60381
2012,Eastern Dennari,1,14.793246,5.6311569,120.20242
2012,Eastern Dennari,1,76.383423,7.1746988,156.1349
2012,Eastern Dennari,1,18.276567,0.4219524,159.44255
2012,Eastern Dennari,1,30.865168,6.1009464,167.89656
2012,Eastern Dennari,1,83.219543,6.4078369,121.53198
2012,Eastern Dennari,1,10.57588,3.1667397,158.7195
2012,Eastern Dennari,1,51.874279,7.8540387,180.65758
2012,Eastern Dennari,1,68.162163,2.7135377,93.997948
2012,Eastern Dennari,1,73.509636,3.7913225,138.88307
2012,Eastern Dennari,1,40.721207,0.92347211,146.55061
2012,Eastern Dennari,1,9.9710846,6.0104589,113.56784
2012,Eastern Dennari,1,21.016081,9.197875,189.40909
2012,Eastern Dennari,1,46.819889,5.4346008,148.93788
2012,Eastern Dennari,1,45.334671,1.0275165,149.32191
2012,Eastern Dennari,1,26.113033,6.6408954,131.47319
2012,Eastern Dennari,1,50.91346,3.6301894,114.14722
2012,Eastern Dennari,1,59.550991,2.3078465,134.64142
2012,Eastern Dennari,1,8.9279633,0.84837222,122.5908
2012,Eastern Dennari,1,7.2633343,4.9767194,125.22002
2012,Eastern Dennari,1,6.0570812,7.9761524,138.47339
2012,Eastern Dennari,1,46.468002,4.2600298,87.299408
2012,Eastern Dennari,1,37.740906,7.19174,103.02623
2012,Eastern Dennari,1,74.432785,2.0055637,100.40594
2012,Eastern Dennari,1,22.764009,7.8420777,157.36215
2012,Eastern Dennari,1,61.475426,2.0946598,89.584564
2012,Eastern Dennari,1,37.43124,2.175668,148.95023
2012,Eastern Dennari,1,15.242755,2.9288657,115.89507
2012,Eastern Dennari,1,26.388002,6.9354,117.04793
2012,Eastern Dennari,1,46.508022,8.6766052,102.02762
2012,Eastern Dennari,1,7.3088875,8.1173162,110.59872
2012,Eastern Dennari,1,28.718697,2.1275051,120.78606
2012,Eastern Dennari,1,17.807905,8.4033947,168.83876
2012,Eastern Dennari,1,39.83614,8.0114994,174.05453
2012,Eastern Dennari,1,75.535065,5.1269746,125.30003
2012,Eastern Dennari,1,4.7288513,7.3713622,187.84244
2012,Eastern Dennari,1,15.992047,5.6082015,118.77379
2012,Eastern Dennari,1,14.057226,1.937781,115.95284
2012,Eastern Dennari,1,65.576874,3.964319,169.41113
2012,Eastern Dennari,1,67.252892,5.0181084,127.5251
2012,Eastern Dennari,1,25.871616,0.40194792,113.10135
2012,Eastern Dennari,1,16.113941,8.548748,159.54816
2012,Eastern Dennari,1,18.616606,1.1041849,152.7998
2012,Eastern Dennari,1,49.653149,7.4467511,177.86038
2012,Eastern Dennari,1,80.197769,9.5055065,145.34962
2012,Eastern Dennari,1,55.705177,1.373318,165.85361
2012,Eastern Dennari,1,52.613384,5.2137189,153.21999
2012,Eastern Dennari,1,31.240437,8.0400085,95.698891
2012,Eastern Dennari,1,41.872059,0.30196998,175.88815
2012,Eastern Dennari,1,48.871597,8.0315933,99.350624
2012,Eastern Dennari,1,64.620934,6.3628101,107.30146
2012,Eastern Dennari,1,15.658381,6.9314103,165.39441
2012,Eastern Dennari,1,13.018534,5.7481933,154.57227
2012,Eastern Dennari,1,12.606668,6.6714249,107.1277
2012,Eastern Dennari,1,33.777092,1.8683032,181.88168
2012,Eastern Dennari,1,52.438747,6.0780544,157.31294
2012,Eastern Dennari,1,31.321959,1.6655618,117.37061
2012,Eastern Dennari,1,41.449333,0.66255444,134.7666
2012,Eastern Dennari,1,60.96772,0.50822061,115.03018
2012,Eastern Dennari,1,55.946079,2.662457,100.27699
2012,Eastern Dennari,1,66.84687,7.9738393,139.23297
2012,Eastern Dennari,1,27.82189,6.9907842,88.039909
2012,Eastern Dennari,1,80.488762,2.6953011,180.6667
2012,Eastern Dennari,1,27.238588,5.4834399,167.93814
2012,Eastern Dennari,1,10.345049,7.0573969,178.8399
2012,Eastern Dennari,1,54.184586,4.8602657,90.983276
2012,Eastern Dennari,1,40.29097,7.5902324,95.044289
2012,Eastern Dennari,1,48.371872,1.3536481,103.06375
2012,Eastern Dennari,1,14.324928,5.3607106,109.84275
2012,Eastern Dennari,1,21.21913,3.5966406,113.79745
2012,Eastern Dennari,1,26.504044,9.3537884,107.50666
2012,Eastern Dennari,1,23.069935,0.86870474,120.32587
2012,Eastern Dennari,1,65.961281,9.9762077,172.94704
2012,Eastern Dennari,1,3.4508247,4.0771999,92.3647
2012,Eastern Dennari,1,24.395935,0.64363092,121.87014
2012,Eastern Dennari,1,56.738037,7.2065229,143.18367
2012,Eastern Dennari,1,34.566326,6.7615442,115.12659
2012,Eastern Dennari,1,56.359547,6.9694262,195.14549
2012,Eastern Dennari,1,17.670948,8.4369717,117.46722
2012,Eastern Dennari,1,63.771168,0.54350191,107.139
2012,Eastern Dennari,1,19.084641,5.3504262,119.28046
2012,Eastern Dennari,1,40.305649,7.5641241,168.7552
2012,Eastern Dennari,1,17.224035,9.0269489,121.7864
2012,Eastern Dennari,1,9.4218531,7.5331664,103.5896
2012,Eastern Dennari,1,64.027405,9.9377403,179.83397
2012,Eastern Dennari,1,13.285135,0.89478964,120.60155
2012,Eastern Dennari,1,92.94001,2.1446404,147.51398
2012,Eastern Dennari,1,25.637211,7.0450711,107.90742
2012,Eastern Dennari,1,36.237904,1.8524559,177.05553
2012,Eastern Dennari,1,4.1223164,5.4144044,161.37729
2012,Eastern Dennari,1,39.142372,3.3543248,164.4046
2012,Eastern Dennari,1,73.94162,2.6400788,163.94136
2012,Eastern Dennari,1,55.873722,1.5044161,136.64247
2012,Eastern Dennari,1,34.650597,1.2214564,136.11443
2012,Eastern Dennari,1,45.686554,8.2702408,164.3237
2012,Eastern Dennari,1,29.37517,9.9673805,142.77995
2012,Eastern Dennari,1,5.5431266,2.3072367,141.15521
2012,Eastern Dennari,1,66.099678,2.6983566,87.56131
2012,Eastern Dennari,1,23.092676,4.5953937,138.12637
2012,Eastern Dennari,1,26.63933,6.2656522,133.97095
2012,Eastern Dennari,1,72.453529,2.532721,161.83977
2012,Eastern Dennari,1,57.187466,1.3766878,127.09258
2012,Eastern Dennari,1,60.004612,7.2151523,162.54724
2012,Eastern Dennari,1,42.091091,8.2779951,117.78177
2012,Eastern Dennari,1,19.867067,7.9112101,149.08502
2012,Eastern Dennari,1,3.1306565,4.8659391,99.707817
2012,Eastern Dennari,1,20.550362,7.6676159,136.44789
2012,Eastern Dennari,1,75.006813,5.4000168,113.57695
2012,Eastern Dennari,1,96.47979,1.9169848,89.834175
2012,Eastern Dennari,1,55.519882,3.7040026,85.140739
2012,Eastern Dennari,1,7.2944965,0.9799127,151.49927
2012,Eastern Dennari,1,43.709427,8.1463308,84.717407
2012,Eastern Dennari,1,0.80841494,1.6916895,88.243996
2012,Eastern Dennari,1,7.6364312,7.4422846,105.63139
2012,Eastern Dennari,1,46.333134,4.4844246,120.22955
2012,Eastern Dennari,1,41.797848,8.186017,147.3222
2012,Eastern Dennari,1,55.405083,7.3677073,145.50085
2012,Eastern Dennari,1,39.470905,8.1820374,140.88795
2012,Eastern Dennari,1,16.967815,9.913578,139.35739
2012,Eastern Dennari,1,13.815069,0.59950608,133.0222
2012,Eastern Dennari,1,28.46554,3.9695368,148.69089
2012,Eastern Dennari,1,0.93294179,3.1598966,124.81685
2012,Eastern Dennari,1,52.656357,0.47401109,155.42482
2012,Eastern Dennari,1,25.221399,4.7660356,186.07478
2012,Eastern Dennari,1,20.761993,6.4590144,98.975922
2012,Eastern Dennari,1,44.93578,1.7985255,119.17284
2012,Eastern Dennari,1,12.425294,4.4470396,115.22254
2012,Eastern Dennari,1,61.855701,3.1319587,118.73982
2012,Eastern Dennari,1,24.08349,7.9835882,125.79229
2012,Eastern Dennari,1,15.838455,6.7323461,157.85513
2012,Eastern Dennari,1,38.870827,9.8687401,183.17117
2012,Eastern Dennari,1,23.972174,8.6724634,97.718796
2012,Eastern Dennari,1,47.34153,8.716548,157.69566
2012,Eastern Dennari,1,26.998764,7.0766988,158.57333
2012,Eastern Dennari,1,6.3136511,7.35356,77.527939
2012,Eastern Dennari,1,27.79203,0.89155257,95.982552
2012,Eastern Dennari,1,58.505825,4.708158,128.91521
2012,Eastern Dennari,1,25.300848,2.9554665,139.94806
2012,Eastern Dennari,1,36.194244,2.0719242,104.85883
2012,Eastern Dennari,1,11.685104,7.8661227,93.359337
2012,Eastern Dennari,1,49.022083,0.13366142,139.61981
2012,Eastern Dennari,1,81.83445,4.2957501,130.78412
2012,Eastern Dennari,1,1.7213281,2.7704165,147.29247
2012,Eastern Dennari,1,35.416557,2.7848186,96.627136
2012,Eastern Dennari,1,38.921005,8.3845816,140.10782
2012,Eastern Dennari,1,46.739006,5.4455018,112.50545
2012,Eastern Dennari,1,70.196198,4.2460151,121.83932
2012,Eastern Dennari,1,31.266266,5.9717517,103.92577
2012,Eastern Dennari,1,5.7855873,1.9532218,125.73044
2012,Eastern Dennari,1,20.62035,2.5337603,108.18816
2012,Eastern Dennari,1,87.866837,0.87357438,157.06354
2012,Eastern Dennari,1,56.677872,1.5860226,112.30708
2012,Eastern Dennari,1,51.1744,9.6142969,82.962196
2012,Eastern Dennari,1,51.970226,2.7616854,121.70193
2012,Eastern Dennari,1,10.035261,4.4044032,142.69099
2012,Eastern Dennari,1,13.187249,5.0920653,129.86676
2012,Eastern Dennari,1,43.118427,1.8740951,95.303963
2012,Eastern Dennari,1,5.0868249,2.2632074,143.90927
2012,Eastern Dennari,1,33.544617,1.0017231,142.84169
2012,Eastern Dennari,1,17.309883,7.858068,120.12868
2012,Eastern Dennari,1,33.727474,3.298744,107.65079
2012,Eastern Dennari,1,66.634186,0.70990425,134.68849
2012,Eastern Dennari,1,59.768223,5.6721177,84.996895
2012,Eastern Dennari,1,20.341333,5.4235106,192.37355
2012,Eastern Dennari,1,81.381157,8.8200483,126.432
2012,Eastern Dennari,1,37.743649,3.2766724,153.72952
2012,Eastern Dennari,1,29.696648,3.6431506,152.45779
2012,Eastern Dennari,1,70.664078,1.1023428,130.22499
2012,Eastern Dennari,1,15.140917,7.2038784,151.83795
2012,Eastern Dennari,1,53.49128,9.0066948,129.37044
2012,Eastern Dennari,1,30.889584,3.3879452,137.74693
2012,Eastern Dennari,1,23.573778,0.14112824,125.57127
2012,Eastern Dennari,1,55.544655,8.9691734,90.340141
2012,Eastern Dennari,1,0.5281173,8.6098909,125.95094
2012,Eastern Dennari,1,21.885893,7.0354323,159.74548
2012,Eastern Dennari,1,27.539095,7.5841117,146.71886
2012,Eastern Dennari,1,11.493638,7.5432124,80.897545
2012,Eastern Dennari,1,20.460384,1.4477203,120.82394
2012,Eastern Dennari,1,52.459755,1.6987981,169.28581
2012,Eastern Dennari,1,45.017784,3.6768048,146.6506
2012,Sanswenga,0,10.144596,4.4564452,132
2012,Sanswenga,0,49.075275,0.96184373,141
2012,Sanswenga,0,23.381672,9.3817434,146
2012,Sanswenga,0,16.428886,1.1019319,148
2012,Sanswenga,0,39.70393,4.8232818,145
2012,Sanswenga,0,7.7893891,1.8722557,100
2012,Sanswenga,0,16.467695,1.0104358,105
2012,Sanswenga,0,40.169739,3.2947354,129
2012,Sanswenga,0,19.07683,0.31306273,145
2012,Sanswenga,0,41.102337,1.0117623,137
2012,Sanswenga,0,41.017139,8.1628742,125
2012,Sanswenga,0,43.326721,9.2927732,152
2012,Sanswenga,0,31.028093,4.0414405,120
2012,Sanswenga,0,14.541257,4.5067205,106
2012,Sanswenga,0,8.2976789,1.2806281,112
2012,Sanswenga,0,34.53355,1.7163059,148
2012,Sanswenga,0,48.756245,1.7590497,117
2012,Sanswenga,0,41.430363,5.9416552,138
2012,Sanswenga,0,27.018707,8.8842239,156
2012,Sanswenga,0,7.1931467,5.3614359,102
2012,Sanswenga,0,20.65774,9.3217459,113
2012,Sanswenga,0,18.571465,0.78915656,143
2012,Sanswenga,0,30.027618,6.444591,127
2012,Sanswenga,0,38.920033,3.1590953,112
2012,Sanswenga,0,11.767666,3.4642255,123
2012,Sanswenga,0,48.06398,7.6334596,141
2012,Sanswenga,0,26.699135,6.2467947,100
2012,Sanswenga,0,10.474977,6.0178733,141
2012,Sanswenga,0,9.5216284,9.3569517,110
2012,Sanswenga,0,1.0029395,5.1846495,119
2012,Sanswenga,0,45.795235,5.1006041,116
2012,Sanswenga,0,21.48024,3.1696584,147
2012,Sanswenga,0,28.451061,4.6460562,140
2012,Sanswenga,0,13.937225,6.7808161,144
2012,Sanswenga,0,18.053171,1.4645658,158
2012,Sanswenga,0,33.269058,5.6236281,129
2012,Sanswenga,0,28.038012,6.006897,127
2012,Sanswenga,0,27.688177,3.3479609,142
2012,Sanswenga,0,2.4872239,4.7593489,150
2012,Sanswenga,0,45.311329,9.6880369,117
2012,Sanswenga,0,19.820316,3.9730659,105
2012,Sanswenga,0,9.3890324,6.5232797,109
2012,Sanswenga,0,26.846611,7.2551894,128
2012,Sanswenga,0,13.457664,5.3217049,119
2012,Sanswenga,0,23.585163,5.7321396,114
2012,Sanswenga,0,33.170738,5.6948409,144
2012,Sanswenga,0,42.432667,8.5354109,113
2012,Sanswenga,0,34.083328,4.189158,125
2012,Sanswenga,0,10.048581,3.5045211,153
2012,Sanswenga,0,9.8721342,8.8528051,150
2012,Sanswenga,0,22.779995,4.1017675,131
2012,Sanswenga,0,49.900688,2.9246798,155
2012,Sanswenga,0,4.9439716,0.7759704,143
2012,Sanswenga,0,18.114704,7.5232739,105
2012,Sanswenga,0,37.176369,2.8327382,109
2012,Sanswenga,0,22.312462,4.0467496,112
2012,Sanswenga,0,33.012585,3.869688,112
2012,Sanswenga,0,19.374496,1.4738169,132
2012,Sanswenga,0,37.851921,9.1533136,154
2012,Sanswenga,0,34.791874,2.3021815,120
2012,Sanswenga,0,46.828999,5.2142439,145
2012,Sanswenga,0,1.19095,1.633587,144
2012,Sanswenga,0,26.741863,6.1591434,159
2012,Sanswenga,0,26.6084,7.0241451,110
2012,Sanswenga,0,2.7956269,8.0724707,140
2012,Sanswenga,0,37.286304,4.2752609,103
2012,Sanswenga,0,38.758713,9.1279802,141
2012,Sanswenga,0,0.39252287,7.1245122,104
2012,Sanswenga,0,47.528458,5.11057,110
2012,Sanswenga,0,18.681955,2.9233236,117
2012,Sanswenga,0,13.855783,5.1536975,140
2012,Sanswenga,0,43.845974,3.6895013,153
2012,Sanswenga,0,35.00758,5.8355303,118
2012,Sanswenga,0,0.29607937,7.1726575,134
2012,Sanswenga,0,30.059553,2.4187977,154
2012,Sanswenga,0,10.136102,8.9331245,131
2012,Sanswenga,0,3.1762543,9.110631,136
2012,Sanswenga,0,16.25548,5.8376093,117
2012,Sanswenga,0,2.1487217,7.5354424,141
2012,Sanswenga,0,39.674728,7.9022999,134
2012,Sanswenga,0,21.579695,9.2644224,107
2012,Sanswenga,0,27.424517,4.8475256,127
2012,Sanswenga,0,27.496735,0.60507512,123
2012,Sanswenga,0,5.9832368,9.3037748,111
2012,Sanswenga,0,40.508659,7.0457892,154
2012,Sanswenga,0,26.019495,1.4302028,156
2012,Sanswenga,0,16.502377,7.3193893,156
2012,Sanswenga,0,25.073339,6.1838984,132
2012,Sanswenga,0,13.184271,4.1899691,144
2012,Sanswenga,0,46.521778,8.672657,133
2012,Sanswenga,0,29.672497,5.0181813,132
2012,Sanswenga,0,35.961002,0.31270707,135
2012,Sanswenga,0,12.924399,6.7423086,134
2012,Sanswenga,0,26.397833,6.4229484,153
2012,Sanswenga,0,13.700093,1.0227906,131
2012,Sanswenga,0,18.858862,1.7158669,126
2012,Sanswenga,0,20.596382,0.47642568,158
2012,Sanswenga,0,29.347973,9.5180264,143
2012,Sanswenga,0,39.3811,6.8742986,123
2012,Sanswenga,0,7.340661,4.9853435,120
2012,Sanswenga,0,18.346777,5.065836,158
2012,Sanswenga,0,48.000172,6.5293326,112
2012,Sanswenga,0,9.5870018,0.43083486,146
2012,Sanswenga,0,29.571001,8.7001457,104
2012,Sanswenga,0,12.194043,9.3416243,143
2012,Sanswenga,0,2.8426728,5.3650489,120
2012,Sanswenga,0,17.40708,6.9708633,124
2012,Sanswenga,0,19.48617,8.5081778,135
2012,Sanswenga,0,41.987106,4.0105023,138
2012,Sanswenga,0,38.30859,0.47488984,143
2012,Sanswenga,0,9.7413034,8.9086838,129
2012,Sanswenga,0,30.505424,9.7737846,124
2012,Sanswenga,0,16.283598,0.41605872,131
2012,Sanswenga,0,24.837479,7.852633,139
2012,Sanswenga,0,43.069275,1.7593426,158
2012,Sanswenga,0,35.868496,0.43023217,129
2012,Sanswenga,0,34.227188,5.556334,118
2012,Sanswenga,0,41.145416,1.8132839,132
2012,Sanswenga,0,14.105642,6.9114728,135
2012,Sanswenga,0,3.1916552,9.9400158,142
2012,Sanswenga,0,0.81541908,3.2766666,160
2012,Sanswenga,0,14.092365,5.439425,108
2012,Sanswenga,0,26.17227,0.40162939,152
2012,Sanswenga,0,37.87817,0.070640139,127
2012,Sanswenga,0,22.671665,5.430532,119
2012,Sanswenga,0,42.090889,3.5627198,140
2012,Sanswenga,0,18.047157,0.058552928,136
2012,Sanswenga,0,24.752312,6.2690749,130
2012,Sanswenga,0,18.576908,3.9217799,154
2012,Sanswenga,0,13.580375,8.2780647,133
2012,Sanswenga,0,7.6980648,8.7613821,116
2012,Sanswenga,0,38.734898,4.4558315,139
2012,Sanswenga,0,5.9953709,5.7473927,154
2012,Sanswenga,0,14.42676,7.938746,138
2012,Sanswenga,0,30.752758,8.170763,146
2012,Sanswenga,0,2.7672379,1.4888551,147
2012,Sanswenga,0,33.577667,6.7817698,131
2012,Sanswenga,0,35.205589,1.8616942,139
2012,Sanswenga,0,40.541218,3.1558084,105
2012,Sanswenga,0,15.748879,8.4368353,153
2012,Sanswenga,0,46.560673,3.3274047,106
2012,Sanswenga,0,44.733826,9.9430561,114
2012,Sanswenga,0,28.686914,2.1557949,135
2012,Sanswenga,0,3.1870613,2.7830527,137
2012,Sanswenga,0,41.043556,3.3731577,158
2012,Sanswenga,0,10.290626,0.13218075,119
2012,Sanswenga,0,9.4156675,3.8052371,143
2012,Sanswenga,0,46.736931,4.5375276,114
2012,Sanswenga,0,3.7637897,6.6145339,103
2012,Sanswenga,0,30.312954,1.9478986,114
2012,Sanswenga,0,26.355169,9.3385353,135
2012,Sanswenga,0,10.359294,0.48408335,156
2012,Sanswenga,0,25.920986,5.9328876,141
2012,Sanswenga,0,4.0851421,6.6726923,108
2012,Sanswenga,0,38.566181,6.6993647,127
2012,Sanswenga,0,26.416534,9.3738823,137
2012,Sanswenga,0,29.937185,5.8552904,159
2012,Sanswenga,0,31.747244,4.3958116,135
2012,Sanswenga,0,25.105778,4.128057,112
2012,Sanswenga,0,14.309062,1.1604041,131
2012,Sanswenga,0,30.12141,2.4702735,103
2012,Sanswenga,0,43.013336,8.0195389,160
2012,Sanswenga,0,9.9829826,0.24470371,150
2012,Sanswenga,0,0.23490152,7.6054335,148
2012,Sanswenga,0,19.367876,6.497582,117
2012,Sanswenga,0,3.0673685,1.3057972,149
2012,Sanswenga,0,7.3569441,7.1828089,112
2012,Sanswenga,0,9.7290297,1.4987059,117
2012,Sanswenga,0,14.06779,4.0025048,141
2012,Sanswenga,0,11.397943,7.0557208,105
2012,Sanswenga,0,20.366652,2.4540236,156
2012,Sanswenga,0,41.459061,6.1755033,101
2012,Sanswenga,0,31.73448,0.55621195,109
2012,Sanswenga,0,37.339775,1.7465062,135
2012,Sanswenga,0,19.947525,7.5460529,117
2012,Sanswenga,0,6.4106693,0.33488464,152
2012,Sanswenga,0,36.834602,3.1795042,156
2012,Sanswenga,0,22.763149,4.4201126,102
2012,Sanswenga,0,8.5367899,1.9988166,149
2012,Sanswenga,0,16.945869,7.7583895,111
2012,Sanswenga,0,13.740787,8.4130974,128
2012,Sanswenga,0,29.958939,5.8331618,158
2012,Sanswenga,0,17.356159,4.5177026,113
2012,Sanswenga,0,23.064777,5.2673182,122
2012,Sanswenga,0,44.635712,8.4741316,147
2012,Sanswenga,0,7.6998796,7.2268987,108
2012,Sanswenga,0,14.3788,0.75145137,154
2012,Sanswenga,0,41.82333,0.96400887,111
2012,Sanswenga,0,21.972202,7.1778631,154
2012,Sanswenga,0,9.5653744,5.0118876,101
2012,Sanswenga,0,48.36702,0.1890225,144
2012,Sanswenga,0,8.3776398,7.586874,102
2012,Sanswenga,0,14.542618,4.0166039,154
2012,Sanswenga,0,10.664729,2.4360085,145
2012,Sanswenga,0,22.965631,7.6379986,110
2012,Sanswenga,0,29.79047,9.3869123,131
2012,Sanswenga,0,2.0225811,9.3363438,119
2012,Sanswenga,0,49.438892,3.3744099,110
2012,Sanswenga,0,48.768772,7.5782366,126
2012,Sanswenga,0,25.720989,2.6658523,148
2012,Sanswenga,0,2.4534249,7.8567748,130
2012,Sanswenga,0,24.777613,6.3656979,139
2012,Sanswenga,0,44.340946,7.9934158,106
2012,Sanswenga,0,26.983377,1.2236993,125
2012,Sanswenga,0,27.866938,0.65207559,103
2012,Sanswenga,0,1.9609194,4.867043,110
2012,Sanswenga,0,44.313431,6.5637231,131
2012,Sanswenga,0,47.705322,2.4185107,145
2012,Sanswenga,0,1.8892791,5.1258864,112
